epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
1,train,0.6903124451637268,61.75,2.826171875,100000,10,1.556640625,,,,,
2,train,0.6890503764152527,58.875,2.400390625,100000,10,1.2421875,,,,,
3,train,1.0367704629898071,38.65625,1.4990234375,100000,2,0.498779296875,,,,,
4,train,1.467795968055725,25.125,1.134765625,100000,2,0.13427734375,,,,,
5,train,1.6111133098602295,20.1875,1.0,100000,1,0.0,,,,,
6,train,1.6107357740402222,19.953125,1.0,100000,1,0.0,,,,,
7,train,1.610526442527771,20.15625,1.0,100000,1,0.0,,,,,
8,train,1.6104450225830078,20.1875,1.0,100000,1,0.0,,,,,
9,train,1.610430121421814,20.125,1.0,100000,1,0.0,,,,,
10,train,1.6104214191436768,20.125,1.0,100000,1,0.0,,,,,
1,val,0.4937338232994079,68.875,2.900390625,7,3,1.658203125,0.7433290194916335,0.856974918807611,0.321272264713007,0.3623571693897247,0.1440997123718261
2,val,1.0473941564559937,37.09375,1.501953125,2,2,0.501953125,0.8995410337186523,0.852930579438403,0.3009724688440193,0.9961947798728944,0.9961947798728944
3,val,1.0388468503952026,40.53125,1.501953125,2,2,0.501953125,0.8995410337186523,0.8523940391301887,0.3009724688440193,0.9961947798728944,0.9961947798728944
4,val,1.6115988492965698,20.15625,1.0,1,1,0.0,1.0,0.5354818290043535,-0.0547495252281364,,
5,val,1.6112183332443235,19.359375,1.0,1,1,0.0,1.0,0.5120182544424685,-0.0547495252281364,,
6,val,1.6110377311706543,20.0625,1.0,1,1,0.0,1.0,0.4551451337428919,-0.0547495252281364,,
7,val,1.610245943069458,21.46875,1.0,1,1,0.0,1.0,0.3343816619887985,-0.0547495252281364,,
8,val,1.6104774475097656,20.359375,1.0,1,1,0.0,1.0,0.3787366425001983,-0.0547495252281364,,
9,val,1.6104358434677124,20.15625,1.0,1,1,0.0,1.0,0.2244465816716368,-0.0547495252281364,,
10,val,1.6105048656463623,20.5625,1.0,1,1,0.0,1.0,0.1909484317974277,-0.0547495252281364,,
